Puzzle,Answer
"OLYMPUS, FUJIFILM, HASSELBLAD, POLAROID, PARMESAN, BOLOGNESE, NEAPOLITAN, VENETIAN, ASTROTURF, JUMBOTRON, SKYBOX, SCOREBOARD, RUSHMORE, JOURNEYMAN, KISSCAM, CREAMSICLE","['OLYMPUS, FUJIFILM, HASSELBLAD, POLAROID', 'PARMESAN, BOLOGNESE, NEAPOLITAN, VENETIAN', 'ASTROTURF, JUMBOTRON, SKYBOX, SCOREBOARD', 'RUSHMORE, JOURNEYMAN, KISSCAM, CREAMSICLE']"
"ONION, PLAIN, POPPY, EVERYTHING, MOUNTAIN, VALLEY, CANYON, PLATEAU, ELM, JUMP, SESAME, FEAR, OAK, POPLAR, ASH, CEDAR","['ONION, PLAIN, POPPY, EVERYTHING', 'MOUNTAIN, VALLEY, CANYON, PLATEAU', 'ELM, JUMP, SESAME, FEAR', 'OAK, POPLAR, ASH, CEDAR']"
"OOZE, LLAMA, EERIE, AARDVARK, SPORT, TIGER, CHAMP, BUDDY, DRINK, BLUE, DEEP, BRINY, DOWN, GAME, AMENABLE, WILLING","['OOZE, LLAMA, EERIE, AARDVARK', 'SPORT, TIGER, CHAMP, BUDDY', 'DRINK, BLUE, DEEP, BRINY', 'DOWN, GAME, AMENABLE, WILLING']"
"OUT, BALL, SAFE, STRIKE, SMELT, CARP, CATFISH, FLOUNDER, OVEN, FORGE, KILN, FURNACE, WALK, YOLK, SALMON, COLONEL","['OUT, BALL, SAFE, STRIKE', 'SMELT, CARP, CATFISH, FLOUNDER', 'OVEN, FORGE, KILN, FURNACE', 'WALK, YOLK, SALMON, COLONEL']"
"OUT, EXCUSE, DEFENSE, REASON, TRASH, KNOCK, BLAST, SLAM, DIRTY, DATE, DOH, DEAD, SORRY, OOPS, APOLOGIES, PARDON","['OUT, EXCUSE, DEFENSE, REASON', 'TRASH, KNOCK, BLAST, SLAM', 'DIRTY, DATE, DOH, DEAD', 'SORRY, OOPS, APOLOGIES, PARDON']"
"OUTFIT, STOCK, PROVISION, FURNISH, VANITY, WARDROBE, CONSOLE, CHEST, EGO, CHARACTER, BEING, SELF, SHELL, ID, CANT, WERE","['OUTFIT, STOCK, PROVISION, FURNISH', 'VANITY, WARDROBE, CONSOLE, CHEST', 'EGO, CHARACTER, BEING, SELF', 'SHELL, ID, CANT, WERE']"
"PACK, JAM, STUFF, SQUEEZE, RAT, CANARY, SNITCH, FINK, MOUNTAIN, CAT, COW, TRIANGLE, DRAGON, BUTTER, HORSE, FIRE","['PACK, JAM, STUFF, SQUEEZE', 'RAT, CANARY, SNITCH, FINK', 'MOUNTAIN, CAT, COW, TRIANGLE', 'DRAGON, BUTTER, HORSE, FIRE']"
"PACK, SCHOOL, PRIDE, SWARM, BANK, LAUNDROMAT, POST OFFICE, SUPERMARKET, CHECK, HAMPER, CURB, INHIBIT, CART, WASHING, BIDE, NIX","['PACK, SCHOOL, PRIDE, SWARM', 'BANK, LAUNDROMAT, POST OFFICE, SUPERMARKET', 'CHECK, HAMPER, CURB, INHIBIT', 'CART, WASHING, BIDE, NIX']"
"PACKING, GAFFER, DUCT, ELECTRICAL, IDEA, BEST BOY, STABLES, KRONER, DOLLY, SKATEBOARD, WAGON, ROLLERBLADE, BOOM, SPIKE, RISE, SURGE","['PACKING, GAFFER, DUCT, ELECTRICAL', 'IDEA, BEST BOY, STABLES, KRONER', 'DOLLY, SKATEBOARD, WAGON, ROLLERBLADE', 'BOOM, SPIKE, RISE, SURGE']"
"PAINT, PASTEL, INK, CHARCOAL, SIGN, WARNING, MESSAGE, OMEN, MS, REV, GEN, PROF, GHOST, BELL, BLACK, DR","['PAINT, PASTEL, INK, CHARCOAL', 'SIGN, WARNING, MESSAGE, OMEN', 'MS, REV, GEN, PROF', 'GHOST, BELL, BLACK, DR']"
"PANCAKE, CEREAL, OMELET, WAFFLE, ROSE, MONTH, EGG, JUROR, CLOSE, BACON, MUNCH, WHISTLER, YEAR, DECADE, CENTURY, MILLENNIUM","['PANCAKE, CEREAL, OMELET, WAFFLE', 'ROSE, MONTH, EGG, JUROR', 'CLOSE, BACON, MUNCH, WHISTLER', 'YEAR, DECADE, CENTURY, MILLENNIUM']"
"PANDA, ORCA, SKUNK, ZEBRA, DESERT, WIND, DOVE, BASS, STRING, TRAIN, CHAIN, SERIES, BEAR, SAND, SPEED, TOURIST","['PANDA, ORCA, SKUNK, ZEBRA', 'DESERT, WIND, DOVE, BASS', 'STRING, TRAIN, CHAIN, SERIES', 'BEAR, SAND, SPEED, TOURIST']"
"PARADE, TRAIN, FLEET, CARAVAN, FOREST, OLIVE, MINT, LIME, SKELETON, HEDGEHOG, BOOK, CACTUS, EROTIC, DEMOCRATIC, NOBLE, SAD","['PARADE, TRAIN, FLEET, CARAVAN', 'FOREST, OLIVE, MINT, LIME', 'SKELETON, HEDGEHOG, BOOK, CACTUS', 'EROTIC, DEMOCRATIC, NOBLE, SAD']"
"PARK, NEUTRAL, DRIVE, REVERSE, BRUSH, CANVAS, EASEL, PALETTE, GEAR, COMB, SAW, ZIPPER, FOLDING, HIGH, LAWN, FIRST","['PARK, NEUTRAL, DRIVE, REVERSE', 'BRUSH, CANVAS, EASEL, PALETTE', 'GEAR, COMB, SAW, ZIPPER', 'FOLDING, HIGH, LAWN, FIRST']"
"PASS, RAVINE, CANYON, GULCH, SCARF, WOLF, GORGE, GULP, MIRROR, APPLE, BASHFUL, QUEEN, CLARK, COWL, CRAVEN, CHEN","['PASS, RAVINE, CANYON, GULCH', 'SCARF, WOLF, GORGE, GULP', 'MIRROR, APPLE, BASHFUL, QUEEN', 'CLARK, COWL, CRAVEN, CHEN']"
"PEARL, NUGGET, TIDBIT, KERNEL, DINOSAUR, AMBER, MOSQUITO, PALEONTOLOGIST, MINT, PILE, FORTUNE, BUNDLE, EGGPLANT, LAVENDER, AMETHYST, GRIMACE","['PEARL, NUGGET, TIDBIT, KERNEL', 'DINOSAUR, AMBER, MOSQUITO, PALEONTOLOGIST', 'MINT, PILE, FORTUNE, BUNDLE', 'EGGPLANT, LAVENDER, AMETHYST, GRIMACE']"
"PEPPER, EVIL, NO, J, BOB, CROP, PIXIE, SHAG, WATCH, CLOCK, SUNDIAL, HOURGLASS, MOLE, SECOND, NEWTON, HERTZ","['PEPPER, EVIL, NO, J', 'BOB, CROP, PIXIE, SHAG', 'WATCH, CLOCK, SUNDIAL, HOURGLASS', 'MOLE, SECOND, NEWTON, HERTZ']"
"PERIOD, HYPHEN, COLON, COMMA, DASH, BOLT, RACE, SPRINT, MASK, SNORKEL, TANK, FINS, JUNGLE, HOUSE, FAT, DOJA","['PERIOD, HYPHEN, COLON, COMMA', 'DASH, BOLT, RACE, SPRINT', 'MASK, SNORKEL, TANK, FINS', 'JUNGLE, HOUSE, FAT, DOJA']"
"PHRASE, LETTER, WORD, SENTENCE, LEAK, CRACK, HOLE, PUNCTURE, PIPE, JUG, WHISTLE, RECORDER, PASSAGE, WASTE, NICK, SANDS","['PHRASE, LETTER, WORD, SENTENCE', 'LEAK, CRACK, HOLE, PUNCTURE', 'PIPE, JUG, WHISTLE, RECORDER', 'PASSAGE, WASTE, NICK, SANDS']"
"PHYSICAL, BAR, FINAL, ORAL, BEAUTY, PEACH, GEM, MARVEL, META, APPLE, ALPHABET, AMAZON, WISDOM, BABY, EYE, SWEET","['PHYSICAL, BAR, FINAL, ORAL', 'BEAUTY, PEACH, GEM, MARVEL', 'META, APPLE, ALPHABET, AMAZON', 'WISDOM, BABY, EYE, SWEET']"
"PICK, CREAM, TOP, BEST, SPRINKLE, DROP, SPOT, SPLASH, ROSE, CHERRY, RUBY, BRICK, SPONGE, BIRD, MUD, BUBBLE","['PICK, CREAM, TOP, BEST', 'SPRINKLE, DROP, SPOT, SPLASH', 'ROSE, CHERRY, RUBY, BRICK', 'SPONGE, BIRD, MUD, BUBBLE']"
"PICTURE, IMAGINE, CONCEIVE, ENVISION, BRUSH, SWEEP, FLICK, WIPE, COAT, FILM, SKIN, LAYER, DEVELOP, PROGRAM, CODE, HACK","['PICTURE, IMAGINE, CONCEIVE, ENVISION', 'BRUSH, SWEEP, FLICK, WIPE', 'COAT, FILM, SKIN, LAYER', 'DEVELOP, PROGRAM, CODE, HACK']"
"PIGPEN, STY, DUMP, MESS, PEANUTS, PRIZE, CARAMEL, POPCORN, FIRM, SOUND, STABLE, SOLID, CRAZY, GIFT, CHARLEY, DARK","['PIGPEN, STY, DUMP, MESS', 'PEANUTS, PRIZE, CARAMEL, POPCORN', 'FIRM, SOUND, STABLE, SOLID', 'CRAZY, GIFT, CHARLEY, DARK']"
"PILLAR, ANCHOR, CORNERSTONE, BACKBONE, PARROT, QUOTE, ECHO, REPEAT, CANNONBALL, JACKKNIFE, BACKFLIP, BELLYFLOP, TALK, PIRATE, HAM, SATELLITE","['PILLAR, ANCHOR, CORNERSTONE, BACKBONE', 'PARROT, QUOTE, ECHO, REPEAT', 'CANNONBALL, JACKKNIFE, BACKFLIP, BELLYFLOP', 'TALK, PIRATE, HAM, SATELLITE']"
"PILOT, TRIAL, EXPLORATORY, PRELIMINARY, SHORT, CROSS, TESTY, SURLY, PAN, RABBIT, PARKER, PIPER, KINKY, FIDDLER, MERRILY, JERSEY","['PILOT, TRIAL, EXPLORATORY, PRELIMINARY', 'SHORT, CROSS, TESTY, SURLY', 'PAN, RABBIT, PARKER, PIPER', 'KINKY, FIDDLER, MERRILY, JERSEY']"
"PIN, LANCE, SKEWER, SPIT, SPIN, PITCHFORK, ROLLING STONE, BILLBOARD, STABLE, EVEN, LEVEL, STEADY, BICYCLE, TRILOGY, UNIFORM, QUADRANT","['PIN, LANCE, SKEWER, SPIT', 'SPIN, PITCHFORK, ROLLING STONE, BILLBOARD', 'STABLE, EVEN, LEVEL, STEADY', 'BICYCLE, TRILOGY, UNIFORM, QUADRANT']"
"PING, CHIME, DING, RING, CAMP, DIVISION, WING, FACTION, BING, WORD, EDGE, SURFACE, RAT, SING, SNITCH, SQUEAL","['PING, CHIME, DING, RING', 'CAMP, DIVISION, WING, FACTION', 'BING, WORD, EDGE, SURFACE', 'RAT, SING, SNITCH, SQUEAL']"
"PIPE, DRAIN, DUCT, SEWER, CORN, CHEESE, SAP, SCHMALTZ, SMILE, EGG, KNUCKLES, WINDOW, SEA, CHUMP, LOOSE, CLIMATE","['PIPE, DRAIN, DUCT, SEWER', 'CORN, CHEESE, SAP, SCHMALTZ', 'SMILE, EGG, KNUCKLES, WINDOW', 'SEA, CHUMP, LOOSE, CLIMATE']"
"PLANK, BOAT, CRUNCH, MOUNTAIN CLIMBER, BOARD, PANEL, CABINET, COUNCIL, DROP, STUD, CHANDELIER, HOOP, SINK, RANGE, COUNTER, FRIDGE","['PLANK, BOAT, CRUNCH, MOUNTAIN CLIMBER', 'BOARD, PANEL, CABINET, COUNCIL', 'DROP, STUD, CHANDELIER, HOOP', 'SINK, RANGE, COUNTER, FRIDGE']"
"PLAY, PASS, DISCARD, DRAW, THROW, SHAM, SHEET, BLANKET, JUSTICE, ENERGY, STATE, LABOR, HONOR, KEEP, FULFILL, UPHOLD","['PLAY, PASS, DISCARD, DRAW', 'THROW, SHAM, SHEET, BLANKET', 'JUSTICE, ENERGY, STATE, LABOR', 'HONOR, KEEP, FULFILL, UPHOLD']"
"PLEATS, PASTEL, STAPLE, PETALS, RECORD, FILM, TAPE, SHOOT, HOLD, RIVET, ABSORB, ENGROSS, PLEASE, WOMAN, GOOD, PENNY","['PLEATS, PASTEL, STAPLE, PETALS', 'RECORD, FILM, TAPE, SHOOT', 'HOLD, RIVET, ABSORB, ENGROSS', 'PLEASE, WOMAN, GOOD, PENNY']"
"PLOW, SICKLE, RAKE, HOE, TICKLE, AMUSE, PLEASE, DELIGHT, PLOP, BANG, SPLASH, THUD, PLOT, PLOY, TRICK, RUSE","['PLOW, SICKLE, RAKE, HOE', 'TICKLE, AMUSE, PLEASE, DELIGHT', 'PLOP, BANG, SPLASH, THUD', 'PLOT, PLOY, TRICK, RUSE']"
"POETRY, HUMOR, FICTION, TRAVEL, GREAT, BIG, GIANT, HUGE, GLEE, FELICITY, CHEERS, EUPHORIA, CONSTRUCTION, PAPER, WHOOPING, FRASIER","['POETRY, HUMOR, FICTION, TRAVEL', 'GREAT, BIG, GIANT, HUGE', 'GLEE, FELICITY, CHEERS, EUPHORIA', 'CONSTRUCTION, PAPER, WHOOPING, FRASIER']"
"POKER, BAKING, LAUNDRY, ORIGAMI, STEAMING, BOILING, FUMING, LIVID, RANKING, STATION, POSITION, STANDING, AIR, HEATING, VENTILATION, CONDITIONING","['POKER, BAKING, LAUNDRY, ORIGAMI', 'STEAMING, BOILING, FUMING, LIVID', 'RANKING, STATION, POSITION, STANDING', 'AIR, HEATING, VENTILATION, CONDITIONING']"
"POLAND, GREECE, PORTUGAL, DENMARK, PARROT, MIMIC, ECHO, COPY, PETTY, CRUISE, HOLLAND, WAITS, MIX, MILD, LIVID, DILL","['POLAND, GREECE, PORTUGAL, DENMARK', 'PARROT, MIMIC, ECHO, COPY', 'PETTY, CRUISE, HOLLAND, WAITS', 'MIX, MILD, LIVID, DILL']"
"PONG, GARDEN, BATTER, CAN, FRUIT, PITCHER, TABLECLOTH, SKULL, DIRTY, BASE, LOW, VILE, PING, TEXT, CONTACT, MESSAGE","['PONG, GARDEN, BATTER, CAN', 'FRUIT, PITCHER, TABLECLOTH, SKULL', 'DIRTY, BASE, LOW, VILE', 'PING, TEXT, CONTACT, MESSAGE']"
"POOL, DRAWING, LOTTERY, RAFFLE, PASTEL, NEUTRAL, NEON, GRAYSCALE, PRINT, NEW, OPEN, SAVE, SUNTAN, SCULPTURE, THIRD, ALLOY","['POOL, DRAWING, LOTTERY, RAFFLE', 'PASTEL, NEUTRAL, NEON, GRAYSCALE', 'PRINT, NEW, OPEN, SAVE', 'SUNTAN, SCULPTURE, THIRD, ALLOY']"
"POPE, BISHOP, PRIOR, PASTOR, FROST, BEAT, BAKE, PREHEAT, PUMP, RACE, POUND, THROB, BEACH, PET SHOP, HARDY, BAD","['POPE, BISHOP, PRIOR, PASTOR', 'FROST, BEAT, BAKE, PREHEAT', 'PUMP, RACE, POUND, THROB', 'BEACH, PET SHOP, HARDY, BAD']"
"POPPY, MUM, GRAMMY, DADA, CONE, IRIS, LENS, PUPIL, CLOCK, CAMERA, CALCULATOR, CALENDAR, ROSE, EXPOSE, RESUME, PATE","['POPPY, MUM, GRAMMY, DADA', 'CONE, IRIS, LENS, PUPIL', 'CLOCK, CAMERA, CALCULATOR, CALENDAR', 'ROSE, EXPOSE, RESUME, PATE']"
"POUND, BISHOP, FROST, OLDS, COFFEE, FRICASSEE, BASSOON, BALLOON, STEIN, TUMBLER, GOBLET, SNIFTER, FLUTE, OBOE, CLARINET, SAXOPHONE","['POUND, BISHOP, FROST, OLDS', 'COFFEE, FRICASSEE, BASSOON, BALLOON', 'STEIN, TUMBLER, GOBLET, SNIFTER', 'FLUTE, OBOE, CLARINET, SAXOPHONE']"
"PRESENT, POSSESSIVE, DIRECT, IRREGULAR, TRY, TAX, TEST, STRAIN, SAMPLE, MIX, SCRATCH, SPIN, JEALOUS, LUSH, NAUSEOUS, ECOLOGICAL","['PRESENT, POSSESSIVE, DIRECT, IRREGULAR', 'TRY, TAX, TEST, STRAIN', 'SAMPLE, MIX, SCRATCH, SPIN', 'JEALOUS, LUSH, NAUSEOUS, ECOLOGICAL']"
"PRESS, FLY, CURL, ROW, WAVE, CURRENT, DRIFT, TIDE, LOCK, PANE, MARKS, RUSTLE, HURRY, NOW, STAT, PRONTO","['PRESS, FLY, CURL, ROW', 'WAVE, CURRENT, DRIFT, TIDE', 'LOCK, PANE, MARKS, RUSTLE', 'HURRY, NOW, STAT, PRONTO']"
"PRETTY, RATHER, REAL, AWFUL, BASE, BOND, SOLUTION, ELEMENT, RANGE, MODE, MEAN, MEDIAN, GROSS, GLASS, STERN, KING","['PRETTY, RATHER, REAL, AWFUL', 'BASE, BOND, SOLUTION, ELEMENT', 'RANGE, MODE, MEAN, MEDIAN', 'GROSS, GLASS, STERN, KING']"
"PRIDE, SWARM, COLONY, HERD, GOV, CHEM, BIO, STATS, HIGH, LIT, BAKED, BLAZED, CLASS, ORDER, FAMILY, DOMAIN","['PRIDE, SWARM, COLONY, HERD', 'GOV, CHEM, BIO, STATS', 'HIGH, LIT, BAKED, BLAZED', 'CLASS, ORDER, FAMILY, DOMAIN']"
"PRINCE, BRITISH, NOVA, NORTHWEST, STING, RACKET, CON, HUSTLE, PYRAMID, SEAL, WASHINGTON, EAGLE, USHER, LEAD, DIRECT, GUIDE","['PRINCE, BRITISH, NOVA, NORTHWEST', 'STING, RACKET, CON, HUSTLE', 'PYRAMID, SEAL, WASHINGTON, EAGLE', 'USHER, LEAD, DIRECT, GUIDE']"
"PRINCESS, DONKEY, DRAGON, OGRE, MUSHROOM, KINGDOM, MARKER, CARPET, CATERPILLAR, PEACH, PIPE CLEANER, FLEECE, CLAM, TURTLE, EGG, NUT","['PRINCESS, DONKEY, DRAGON, OGRE', 'MUSHROOM, KINGDOM, MARKER, CARPET', 'CATERPILLAR, PEACH, PIPE CLEANER, FLEECE', 'CLAM, TURTLE, EGG, NUT']"
"PROGRESS, BLOSSOM, MATURE, DEVELOP, BUBBLES, FIZZ, FOAM, FROTH, JACKKNIFE, BUTTERCUP, BOILERPLATE, WITHERSPOON, SPIN, PITCHFORK, MOJO, BILLBOARD","['PROGRESS, BLOSSOM, MATURE, DEVELOP', 'BUBBLES, FIZZ, FOAM, FROTH', 'JACKKNIFE, BUTTERCUP, BOILERPLATE, WITHERSPOON', 'SPIN, PITCHFORK, MOJO, BILLBOARD']"
"PROMOTE, PUSH, PITCH, PLUG, THING, PAIR, ITEM, COUPLE, LOVE, AD, DEUCE, ALL, DRAGON, JACK, PASSION, BREAD","['PROMOTE, PUSH, PITCH, PLUG', 'THING, PAIR, ITEM, COUPLE', 'LOVE, AD, DEUCE, ALL', 'DRAGON, JACK, PASSION, BREAD']"
"PROVOKE, INSPIRE, PROMPT, GENERATE, SOAP, CANDLE, INCENSE, LOTION, NETTLE, INSULT, JELLYFISH, WASP, MADDEN, CIVILIZATION, HALO, METROID","['PROVOKE, INSPIRE, PROMPT, GENERATE', 'SOAP, CANDLE, INCENSE, LOTION', 'NETTLE, INSULT, JELLYFISH, WASP', 'MADDEN, CIVILIZATION, HALO, METROID']"
"PUFF, DRAFT, BREEZE, GUST, KICK, BITE, ZIP, TANG, BOXER, PANT, GOGGLE, TONG, YAWN, DRAG, SNOOZE, BORE","['PUFF, DRAFT, BREEZE, GUST', 'KICK, BITE, ZIP, TANG', 'BOXER, PANT, GOGGLE, TONG', 'YAWN, DRAG, SNOOZE, BORE']"
"PUFFS, PANTS, GASPS, HUFFS, JAMS, SPOTS, PICKLES, BINDS, SMOKES, CANS, SALTS, CURES, MITTENS, KETTLES, RAINDROPS, WHISKERS","['PUFFS, PANTS, GASPS, HUFFS', 'JAMS, SPOTS, PICKLES, BINDS', 'SMOKES, CANS, SALTS, CURES', 'MITTENS, KETTLES, RAINDROPS, WHISKERS']"
"PULSE, GRIND, CHOP, PUREE, CAPITAL, EQUITY, INTEREST, STOCK, CITY, TOWN, VILLAGE, COUNTY, JUSTICE, IVY, LITTLE, PREMIER","['PULSE, GRIND, CHOP, PUREE', 'CAPITAL, EQUITY, INTEREST, STOCK', 'CITY, TOWN, VILLAGE, COUNTY', 'JUSTICE, IVY, LITTLE, PREMIER']"
"PUMP, LOAFER, BOOT, SNEAKER, SEA, WHY, ARE, QUEUE, TIME, US, PEOPLE, ESSENCE, FOOT, LEAGUE, YARD, MILE","['PUMP, LOAFER, BOOT, SNEAKER', 'SEA, WHY, ARE, QUEUE', 'TIME, US, PEOPLE, ESSENCE', 'FOOT, LEAGUE, YARD, MILE']"
"PURE, UTTER, SHEER, TOTAL, FLAG, FADE, EBB, WANE, STATE, AIR, SPEAK, VOICE, PRINCE, BANNER, STARK, WAYNE","['PURE, UTTER, SHEER, TOTAL', 'FLAG, FADE, EBB, WANE', 'STATE, AIR, SPEAK, VOICE', 'PRINCE, BANNER, STARK, WAYNE']"
"PYRAMID, CHAIN, FIGHT, PROCESSOR, HORN, RECORDER, TRIANGLE, FIDDLE, FIELD, SPHERE, DOMAIN, AREA, CONE, FLAG, FLARE, BARRIER","['PYRAMID, CHAIN, FIGHT, PROCESSOR', 'HORN, RECORDER, TRIANGLE, FIDDLE', 'FIELD, SPHERE, DOMAIN, AREA', 'CONE, FLAG, FLARE, BARRIER']"
"QUACK, SHAM, FRAUD, CHARLATAN, BUG, TWEET, PORK, SPEED, HOT DOG, PEACOCK, HAM, SHOWBOAT, WORD, PEEP, SOUND, NOISE","['QUACK, SHAM, FRAUD, CHARLATAN', 'BUG, TWEET, PORK, SPEED', 'HOT DOG, PEACOCK, HAM, SHOWBOAT', 'WORD, PEEP, SOUND, NOISE']"
"QUICK, RINSE, NORMAL, SANITIZE, CURRENT, RAPID, WAVE, CASCADE, CONDITION, HEALTH, FORM, SHAPE, LATHER, SWEAT, STEW, TIZZY","['QUICK, RINSE, NORMAL, SANITIZE', 'CURRENT, RAPID, WAVE, CASCADE', 'CONDITION, HEALTH, FORM, SHAPE', 'LATHER, SWEAT, STEW, TIZZY']"
"RADICAL, POWER, ROOT, EXPONENT, GNARLY, TWISTED, BENT, WARPED, SHRED, LICK, TRACE, OUNCE, THRONE, POWDER, BATH, REST","['RADICAL, POWER, ROOT, EXPONENT', 'GNARLY, TWISTED, BENT, WARPED', 'SHRED, LICK, TRACE, OUNCE', 'THRONE, POWDER, BATH, REST']"
"RAM, STUFF, PACK, JAM, X-RAY, RADIO, MICROWAVE, VISIBLE, DISHWASHER, SERVER, COOK, HOST, BYTE, DRILL, COMEDIAN, BRIDLE","['RAM, STUFF, PACK, JAM', 'X-RAY, RADIO, MICROWAVE, VISIBLE', 'DISHWASHER, SERVER, COOK, HOST', 'BYTE, DRILL, COMEDIAN, BRIDLE']"
"RANCH, BARBECUE, MARINARA, AIOLI, QUESTION, GRILL, EXAMINE, PROBE, STATEMENT, BILL, RECEIPT, INVOICE, CATTLE, BROTH, ANCESTRY, MERCHANDISE","['RANCH, BARBECUE, MARINARA, AIOLI', 'QUESTION, GRILL, EXAMINE, PROBE', 'STATEMENT, BILL, RECEIPT, INVOICE', 'CATTLE, BROTH, ANCESTRY, MERCHANDISE']"
"READ, BLEW, ROWS, CHORAL, SHOCK, WHEEL, DASH, TANK, STAGE, PERIOD, CHAPTER, PHASE, POINT, SUBJECT, MATTER, ISSUE","['READ, BLEW, ROWS, CHORAL', 'SHOCK, WHEEL, DASH, TANK', 'STAGE, PERIOD, CHAPTER, PHASE', 'POINT, SUBJECT, MATTER, ISSUE']"
"REAR, FOSTER, NURSE, RAISE, HARP, BASS, RECORDER, BASSOON, BUD, SHOOT, BLOOM, SPROUT, LIGHT, CORONA, FLARE, RADIATION","['REAR, FOSTER, NURSE, RAISE', 'HARP, BASS, RECORDER, BASSOON', 'BUD, SHOOT, BLOOM, SPROUT', 'LIGHT, CORONA, FLARE, RADIATION']"
"RED, BLACK, BALTIC, PHILIPPINE, SOIL, LAND, EARTH, GROUND, BOUNCE, BOOT, TOSS, EJECT, BIG, SPLASH, SULLY, PHILADELPHIA","['RED, BLACK, BALTIC, PHILIPPINE', 'SOIL, LAND, EARTH, GROUND', 'BOUNCE, BOOT, TOSS, EJECT', 'BIG, SPLASH, SULLY, PHILADELPHIA']"
"REGISTER, LOG, RECORD, JOURNAL, SHOCK, MOP, TANGLE, MANE, SCRUB, CHEER, WEED, FRIEND, MAZE, HOG, FUND, TRIMMER","['REGISTER, LOG, RECORD, JOURNAL', 'SHOCK, MOP, TANGLE, MANE', 'SCRUB, CHEER, WEED, FRIEND', 'MAZE, HOG, FUND, TRIMMER']"
"REGULAR, PLUS, DIESEL, PREMIUM, SLIGHT, BURN, DIG, JAB, STEADY, FLAME, LOVER, SWEETHEART, COFFEE, WATER, POOL, PERIODIC","['REGULAR, PLUS, DIESEL, PREMIUM', 'SLIGHT, BURN, DIG, JAB', 'STEADY, FLAME, LOVER, SWEETHEART', 'COFFEE, WATER, POOL, PERIODIC']"
"RING, FOCUS, VIBRATE, SILENT, CANDY, COPY, SELTZER, KNOCKS, SPUR, MOTIVATE, DRIVE, INSPIRE, FEELINGS, SPARK, VIBE, CONNECTION","['RING, FOCUS, VIBRATE, SILENT', 'CANDY, COPY, SELTZER, KNOCKS', 'SPUR, MOTIVATE, DRIVE, INSPIRE', 'FEELINGS, SPARK, VIBE, CONNECTION']"
"RING, FOG, BIRDS, OMEN, WOOD, IRON, DRIVER, WEDGE, STRING, TRAIN, CHAIN, SERIES, FRANK, DOG, LINK, BRAT","['RING, FOG, BIRDS, OMEN', 'WOOD, IRON, DRIVER, WEDGE', 'STRING, TRAIN, CHAIN, SERIES', 'FRANK, DOG, LINK, BRAT']"
"RING, STICK, TENDER, WING, POINT, MESSAGE, DRIFT, IDEA, STYLE, KIND, TYPE, SORT, NICE, SWEET, SICK, COOL","['RING, STICK, TENDER, WING', 'POINT, MESSAGE, DRIFT, IDEA', 'STYLE, KIND, TYPE, SORT', 'NICE, SWEET, SICK, COOL']"
"RIVER, PRIME, RAINFOREST, KINDLE, FLOP, MISS, BUST, DUD, CHARGE, PLASTIC, CARD, CREDIT, TURN, TIME, CHANCE, SHOT","['RIVER, PRIME, RAINFOREST, KINDLE', 'FLOP, MISS, BUST, DUD', 'CHARGE, PLASTIC, CARD, CREDIT', 'TURN, TIME, CHANCE, SHOT']"
"ROAM, SOPHIA, KETO, SOUL, DOROTHY, SHAGGY, CHARLIE, WALLACE, ROSE, VANILLA, MUSK, AMBERGRIS, STEAM, BLANCH, BOIL, POACH","['ROAM, SOPHIA, KETO, SOUL', 'DOROTHY, SHAGGY, CHARLIE, WALLACE', 'ROSE, VANILLA, MUSK, AMBERGRIS', 'STEAM, BLANCH, BOIL, POACH']"
"ROCK, HENRY, JENNIFER, KATE, METAL, PAPER, GLASS, PLASTIC, KEY, CENTRAL, VITAL, CRITICAL, TEMPO, TIRED, ASSIGNMENT, DEFEAT","['ROCK, HENRY, JENNIFER, KATE', 'METAL, PAPER, GLASS, PLASTIC', 'KEY, CENTRAL, VITAL, CRITICAL', 'TEMPO, TIRED, ASSIGNMENT, DEFEAT']"
"ROD, PLUS, LIST, OK, GLUE, STICK, PASTE, ADHERE, CUT, COLOR, CLARITY, CARAT, WORDS, COPY, TEXT, WRITING","['ROD, PLUS, LIST, OK', 'GLUE, STICK, PASTE, ADHERE', 'CUT, COLOR, CLARITY, CARAT', 'WORDS, COPY, TEXT, WRITING']"
"ROLLER, SPOOL, CAN, SILO, THROW, RATTLE, RUFFLE, FAZE, SWING, ROCKER, CRADLE, HAMMOCK, THREAD, CHAT, CONVERSATION, CHAIN","['ROLLER, SPOOL, CAN, SILO', 'THROW, RATTLE, RUFFLE, FAZE', 'SWING, ROCKER, CRADLE, HAMMOCK', 'THREAD, CHAT, CONVERSATION, CHAIN']"
"ROMANCE, TRAVEL, FICTION, HUMOR, PITCH, MARKET, HYPE, SELL, FLING, CHUCK, CAST, HURL, TUBE, CREW, SWEAT, ANKLE","['ROMANCE, TRAVEL, FICTION, HUMOR', 'PITCH, MARKET, HYPE, SELL', 'FLING, CHUCK, CAST, HURL', 'TUBE, CREW, SWEAT, ANKLE']"
"ROMANTIC, EXPRESSION, SURREAL, MANNER, SOUR, BITTER, SWEET, SALTY, TYPE, KIND, VARIETY, SORT, BRAVE, FACE, MEET, CONFRONT","['ROMANTIC, EXPRESSION, SURREAL, MANNER', 'SOUR, BITTER, SWEET, SALTY', 'TYPE, KIND, VARIETY, SORT', 'BRAVE, FACE, MEET, CONFRONT']"
